camis,inspection_date,dba,boro,zipcode,cuisine,score,grade,action,violation_count,critical_count,failed,latitude,longitude,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,food_complaints_total,rodent_complaints,food_safety_complaints,median_household_income,total_population,white_population,inspection_year,inspection_month,inspection_dow,inspection_quarter,is_weekend,prev_score,prev_failed,inspection_count,score_trend,grade_available,has_yelp,is_first_inspection,has_history,cuisine_grouped,yelp_category_primary,white_pct,score_bucket,has_location
40364581,2024-11-04,JUNIOR'S,BROOKLYN,11201,American,34.0,,Violations were cited in the following area(s).,6,4,1,40.690200145894,-73.981624196473,3.7,2128.0,2.0,"bakeries,diners",0.0,9.116666666666667,14.4,3.5,0.0,0.0,0.0,11.2625,20.054166666666667,68.83333333333333,20.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,11,0,4,0,13.0,0.0,4,21.0,0,1,0,1,American,bakeries,0.4037900896395757,C,1
40364581,2024-12-10,JUNIOR'S,BROOKLYN,11201,American,11.0,A,Violations were cited in the following area(s).,2,1,0,40.690200145894,-73.981624196473,3.7,2128.0,2.0,"bakeries,diners",0.0,8.112499999999999,11.1,5.8,2.1,2.1,0.0,7.625,16.983333333333334,100.0,14.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,12,1,4,0,34.0,1.0,5,-23.0,1,1,0,1,American,bakeries,0.4037900896395757,A,1
40364715,2023-03-23,OLD HOMESTEAD,MANHATTAN,10011,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.741372224356,-74.005037755098,3.4,1432.0,4.0,steak,0.0,10.708333333333334,14.9,5.2,2.8000000000000003,2.8000000000000003,0.0,14.604166666666666,24.8,99.20833333333331,19.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,1,1,1,0,American,steak,0.5121628904401145,A,1
40364744,2023-12-04,NEW PARK PIZZERIA & RESTAURANT,QUEENS,11414,Pizza,10.0,A,Violations were cited in the following area(s).,2,1,0,40.663101703308,-73.840837932811,4.4,39.0,1.0,pizza,1.0,7.325,10.9,4.8,0.0,0.0,0.0,14.9,25.34166666666667,57.916666666666664,12.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,12,0,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Pizza,pizza,0.3052448592145291,A,1
40364956,2023-08-10,THE NEW STARLING ATHLETIC CLUB OF THE BRONX,BRONX,10462,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.830610122115,-73.849646682665,0.0,0.0,,sports_clubs,0.0,21.991666666666664,25.5,18.8,11.9,11.9,0.0,8.237499999999999,16.525000000000002,76.95833333333333,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,8,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,American,sports_clubs,0.1792695407312353,A,1
40365013,2023-06-07,CRYSTAL ROOM,STATEN ISLAND,10305,Italian,8.0,A,Violations were cited in the following area(s).,2,1,0,40.592814177678,-74.070677121271,4.7,20.0,,"wedding_planning,venues",1.0,18.8375,25.1,13.2,0.0,0.0,0.0,15.0375,28.504166666666663,8.583333333333334,0.0,0.0,0.0,96185.0,492925.0,326334.0,2023,6,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,wedding_planning,0.6620358066642998,A,1
40365013,2024-10-05,CRYSTAL ROOM,STATEN ISLAND,10305,Italian,8.0,A,Violations were cited in the following area(s).,2,1,0,40.592814177678,-74.070677121271,4.7,20.0,,"wedding_planning,venues",1.0,18.745833333333337,24.0,13.7,0.4,0.4,0.0,11.154166666666669,20.445833333333333,19.291666666666668,2.0,0.0,0.0,96185.0,492925.0,326334.0,2024,10,5,4,1,8.0,0.0,2,0.0,1,1,0,1,Italian,wedding_planning,0.6620358066642998,A,1
40365075,2023-08-17,MCSORLEY'S OLD ALE HOUSE,MANHATTAN,10003,Irish,12.0,A,Violations were cited in the following area(s).,3,1,0,40.728584000789,-73.989536765481,4.3,2085.0,1.0,"divebars,breweries,beerbar",1.0,22.920833333333334,25.7,20.4,5.9,5.9,0.0,11.329166666666666,21.925,71.75,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,8,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,divebars,0.5121628904401145,A,1
40365120,2024-07-08,SOUTH SHORE SWIMMING CLUB,STATEN ISLAND,10309,American,12.0,A,Violations were cited in the following area(s).,2,1,0,40.508068517904,-74.228282145067,3.0,1.0,,swimminglessons,0.0,27.02916666666667,33.0,23.3,0.0,0.0,0.0,8.0375,18.779166666666665,74.54166666666667,3.0,0.0,0.0,96185.0,492925.0,326334.0,2024,7,0,3,0,-1.0,-1.0,1,0.0,1,1,1,0,American,swimminglessons,0.6620358066642998,A,1
40365166,2023-05-16,CORNER BISTRO,MANHATTAN,10014,American,42.0,,Violations were cited in the following area(s).,9,5,1,40.737924847314,-74.003861116033,3.7,1719.0,2.0,"tradamerican,burgers,divebars",0.0,20.295833333333334,27.8,12.8,0.0,0.0,0.0,16.470833333333335,29.84166666666667,53.291666666666664,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,5,1,2,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.5121628904401145,C,1
40365166,2024-02-28,CORNER BISTRO,MANHATTAN,10014,American,22.0,B,Violations were cited in the following area(s).,4,3,0,40.737924847314,-74.003861116033,3.7,1719.0,2.0,"tradamerican,burgers,divebars",0.0,13.6375,17.1,10.1,15.7,15.7,0.0,22.09583333333333,38.00833333333333,100.0,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,2,2,1,0,42.0,1.0,2,-20.0,1,1,0,1,American,tradamerican,0.5121628904401145,B,1
40365239,2023-03-16,DORRIAN'S RED HAND,MANHATTAN,10028,American,22.0,,Violations were cited in the following area(s).,3,2,0,40.776404966262,-73.952802065662,3.2,251.0,2.0,"tradamerican,sportsbars,burgers",0.0,5.5249999999999995,13.4,-1.3,0.0,0.0,0.0,13.541666666666666,24.879166666666663,46.916666666666664,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.5121628904401145,B,1
40365239,2024-03-14,DORRIAN'S RED HAND,MANHATTAN,10028,American,10.0,A,Violations were cited in the following area(s).,2,1,0,40.776404966262,-73.952802065662,3.2,251.0,2.0,"tradamerican,sportsbars,burgers",0.0,11.633333333333333,21.2,4.0,0.0,0.0,0.0,8.004166666666666,14.808333333333332,56.208333333333336,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,3,3,1,0,22.0,0.0,2,-12.0,1,1,0,1,American,tradamerican,0.5121628904401145,A,1
40365288,2024-10-09,KEATS,MANHATTAN,10017,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.751598370567,-73.970894901051,3.2,176.0,2.0,"tradamerican,karaoke,bars",0.0,14.966666666666669,20.2,9.2,0.1,0.1,0.0,11.333333333333334,21.204166666666666,35.75,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,2,4,0,-1.0,-1.0,1,0.0,1,1,1,0,American,tradamerican,0.5121628904401145,A,1
40365387,2023-03-20,ARTURO'S,MANHATTAN,10012,Italian,7.0,A,Violations were cited in the following area(s).,2,1,0,40.727234052041,-74.000515935209,4.0,907.0,2.0,italian,1.0,3.1625,10.7,-3.2,0.0,0.0,0.0,11.820833333333333,22.620833333333337,0.0,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,3,0,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,italian,0.5121628904401145,A,1
40365499,2023-03-23,YANKEE TAVERN,BRONX,10451,American,27.0,,Violations were cited in the following area(s).,10,4,0,40.827557861039,-73.925141196877,3.8,135.0,2.0,"sportsbars,pubs",0.0,10.708333333333334,14.9,5.2,2.8000000000000003,2.8000000000000003,0.0,14.604166666666666,24.8,99.20833333333331,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2023,3,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,sportsbars,0.1792695407312353,B,1
40365499,2024-02-12,YANKEE TAVERN,BRONX,10451,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.827557861039,-73.925141196877,3.8,135.0,2.0,"sportsbars,pubs",0.0,3.9625,9.1,-1.8,0.1,0.1,0.0,7.0874999999999995,14.420833333333334,97.16666666666669,4.0,0.0,0.0,47036.0,1443229.0,258727.0,2024,2,0,1,0,27.0,0.0,2,-15.0,1,1,0,1,American,sportsbars,0.1792695407312353,A,1
40365525,2024-01-16,DONUT PUB,MANHATTAN,10011,Donuts,25.0,,Violations were cited in the following area(s).,6,2,0,40.738748341271,-74.000144342577,4.1,1221.0,2.0,"bakeries,donuts,coffee",1.0,-2.7916666666666665,-0.9,-5.7,9.5,4.2,3.71,13.691666666666668,24.6,91.58333333333331,13.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,1,1,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Donuts,bakeries,0.5121628904401145,B,1
40365525,2024-02-23,DONUT PUB,MANHATTAN,10011,Donuts,18.0,B,Violations were cited in the following area(s).,3,2,0,40.738748341271,-74.000144342577,4.1,1221.0,2.0,"bakeries,donuts,coffee",1.0,4.508333333333334,8.2,1.4,3.1,3.1,0.0,7.841666666666666,14.75,99.875,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,2,4,1,0,25.0,0.0,2,-7.0,1,1,0,1,Donuts,bakeries,0.5121628904401145,B,1
40365525,2024-10-25,DONUT PUB,MANHATTAN,10011,Donuts,60.0,,Violations were cited in the following area(s).,10,5,1,40.738748341271,-74.000144342577,4.1,1221.0,2.0,"bakeries,donuts,coffee",1.0,11.9125,18.1,6.4,0.0,0.0,0.0,10.558333333333334,20.4625,17.375,11.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,4,4,0,18.0,0.0,3,42.0,0,1,0,1,Donuts,bakeries,0.5121628904401145,C,1
40365525,2024-12-27,DONUT PUB,MANHATTAN,10011,Donuts,11.0,A,Violations were cited in the following area(s).,3,0,0,40.738748341271,-74.000144342577,4.1,1221.0,2.0,"bakeries,donuts,coffee",1.0,-3.845833333333333,2.0,-9.4,0.0,0.0,0.0,3.4583333333333335,8.475,59.916666666666664,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,4,4,0,60.0,1.0,4,-49.0,1,1,0,1,Donuts,bakeries,0.5121628904401145,A,1
40365546,2023-01-11,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,21.0,B,Violations were cited in the following area(s).,5,3,0,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,1.0625,3.9,-1.1,0.0,0.0,0.0,9.5375,17.558333333333334,83.04166666666667,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,1,2,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Spanish,breakfast_brunch,0.4037900896395757,B,1
40365546,2023-10-10,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,14.0,,Violations were cited in the following area(s).,4,2,0,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,13.345833333333331,18.0,7.8,0.0,0.0,0.0,9.479166666666666,17.479166666666668,68.70833333333333,6.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,10,1,4,0,21.0,0.0,2,-7.0,0,1,0,1,Spanish,breakfast_brunch,0.4037900896395757,B,1
40365546,2024-02-07,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,78.0,,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,12,8,1,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,1.5583333333333331,8.1,-3.7,0.0,0.0,0.0,8.941666666666666,16.558333333333334,18.5,15.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,2,1,0,14.0,0.0,3,64.0,0,1,0,1,Spanish,breakfast_brunch,0.4037900896395757,C,1
40365546,2024-02-23,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,13.0,,Establishment re-closed by DOHMH.,4,2,0,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,4.508333333333334,8.2,1.4,3.1,3.1,0.0,7.841666666666666,14.75,99.875,9.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,4,1,0,78.0,1.0,4,-65.0,0,1,0,1,Spanish,breakfast_brunch,0.4037900896395757,A,1
40365546,2024-02-27,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,11.0,,Establishment re-closed by DOHMH.,2,1,0,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,7.658333333333334,13.9,-0.1,3.8,3.8,0.0,14.254166666666668,24.4625,78.70833333333333,12.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,1,1,0,13.0,0.0,5,-2.0,0,1,0,1,Spanish,breakfast_brunch,0.4037900896395757,A,1
40365546,2024-03-05,REBEN LUNCHEONETTE,BROOKLYN,11211,Spanish,3.0,C,Establishment re-opened by DOHMH.,1,0,1,40.709039945161,-73.959151290226,4.6,56.0,1.0,"breakfast_brunch,dominican,tradamerican",1.0,6.504166666666666,8.4,4.0,20.3,20.3,0.0,12.479166666666666,22.691666666666663,98.70833333333331,7.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,1,1,0,11.0,0.0,6,-8.0,1,1,0,1,Spanish,breakfast_brunch,0.4037900896395757,A,1
40365577,2023-06-05,V & T PIZZERIA,MANHATTAN,10025,Italian,5.0,A,Violations were cited in the following area(s).,1,0,0,40.803329420525,-73.963611914951,3.2,427.0,2.0,"pizza,italian,pastashops",0.0,17.829166666666666,24.0,11.6,0.0,0.0,0.0,11.870833333333332,22.21666666666667,54.541666666666664,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,6,0,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,pizza,0.5121628904401145,A,1
40365577,2024-09-18,V & T PIZZERIA,MANHATTAN,10025,Italian,33.0,,Violations were cited in the following area(s).,5,3,1,40.803329420525,-73.963611914951,3.2,427.0,2.0,"pizza,italian,pastashops",0.0,20.65,23.9,17.9,0.0,0.0,0.0,12.691666666666668,22.258333333333336,99.79166666666669,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,9,2,3,0,5.0,0.0,2,28.0,0,1,0,1,Italian,pizza,0.5121628904401145,C,1
40365627,2024-03-11,JAHN'S,QUEENS,11372,American,23.0,,Violations were cited in the following area(s).,5,3,0,40.74965336582,-73.885073567329,3.8,207.0,2.0,diners,0.0,5.0375000000000005,10.1,1.0,0.0,0.0,0.0,30.28333333333333,52.67083333333333,30.125,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,3,0,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,diners,0.3052448592145291,B,1
40365627,2024-05-13,JAHN'S,QUEENS,11372,American,13.0,A,Violations were cited in the following area(s).,3,2,0,40.74965336582,-73.885073567329,3.8,207.0,2.0,diners,0.0,12.866666666666667,20.0,5.8,0.0,0.0,0.0,11.529166666666669,21.695833333333336,37.833333333333336,9.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,5,0,2,0,23.0,0.0,2,-10.0,1,1,0,1,American,diners,0.3052448592145291,A,1
40365627,2024-12-09,JAHN'S,QUEENS,11372,American,12.0,A,Violations were cited in the following area(s).,3,1,0,40.74965336582,-73.885073567329,3.8,207.0,2.0,diners,0.0,5.5,10.4,1.0,7.4,7.4,0.0,5.3374999999999995,11.85,78.83333333333333,8.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,12,0,4,0,13.0,0.0,3,-1.0,1,1,0,1,American,diners,0.3052448592145291,A,1
40365632,2023-11-06,J&V FAMOUS PIZZA,BROOKLYN,11204,Pizza,33.0,,Violations were cited in the following area(s).,2,1,1,40.619956732515,-73.989352140632,4.1,303.0,1.0,pizza,1.0,8.049999999999999,12.1,4.0,0.1,0.1,0.0,8.9625,17.087500000000002,54.75,20.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,11,0,4,0,-1.0,-1.0,1,0.0,0,1,1,0,Pizza,pizza,0.4037900896395757,C,1
40365632,2023-11-30,J&V FAMOUS PIZZA,BROOKLYN,11204,Pizza,7.0,A,Violations were cited in the following area(s).,2,1,0,40.619956732515,-73.989352140632,4.1,303.0,1.0,pizza,1.0,3.0083333333333333,9.6,-2.6,0.0,0.0,0.0,12.0125,21.041666666666668,32.166666666666664,8.0,0.0,0.0,74692.0,2679620.0,1082004.0,2023,11,3,4,0,33.0,1.0,2,-26.0,1,1,0,1,Pizza,pizza,0.4037900896395757,A,1
40365632,2024-03-12,J&V FAMOUS PIZZA,BROOKLYN,11204,Pizza,24.0,,Violations were cited in the following area(s).,4,2,0,40.619956732515,-73.989352140632,4.1,303.0,1.0,pizza,1.0,9.254166666666666,17.5,2.5,0.0,0.0,0.0,15.625,27.370833333333337,29.583333333333332,13.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,3,1,1,0,7.0,0.0,3,17.0,0,1,0,1,Pizza,pizza,0.4037900896395757,B,1
40365632,2024-08-27,J&V FAMOUS PIZZA,BROOKLYN,11204,Pizza,26.0,B,Violations were cited in the following area(s).,4,2,0,40.619956732515,-73.989352140632,4.1,303.0,1.0,pizza,1.0,23.325,29.9,17.8,0.0,0.0,0.0,8.620833333333334,17.412499999999998,19.166666666666668,16.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,8,1,3,0,24.0,0.0,4,2.0,1,1,0,1,Pizza,pizza,0.4037900896395757,B,1
40365644,2024-05-28,JOE ALLEN,MANHATTAN,10036,American,13.0,,Violations were cited in the following area(s).,3,2,0,40.760178896668,-73.988882031739,3.9,548.0,2.0,"tradamerican,wine_bars,sandwiches",0.0,22.020833333333332,27.1,17.8,0.0,0.0,0.0,15.129166666666668,27.554166666666664,24.375,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,1,2,0,-1.0,-1.0,1,0.0,0,1,1,0,American,tradamerican,0.5121628904401145,A,1
40365726,2024-07-11,BARBETTA,MANHATTAN,00nan,Italian,13.0,A,Violations were cited in the following area(s).,2,2,0,0.0,0.0,3.4,369.0,3.0,"italian,newamerican",0.0,28.054166666666664,34.5,24.2,5.6,5.6,0.0,16.058333333333334,31.379166666666663,42.5,26.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,7,3,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,italian,0.5121628904401145,A,1
40365784,2024-02-23,GARGIULO'S RESTAURANT,BROOKLYN,11224,Italian,12.0,A,Violations were cited in the following area(s).,3,1,0,40.576555331866,-73.982584323148,3.6,331.0,2.0,"italian,venues,seafood",0.0,4.508333333333334,8.2,1.4,3.1,3.1,0.0,7.841666666666666,14.75,99.875,9.0,0.0,0.0,74692.0,2679620.0,1082004.0,2024,2,4,1,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,italian,0.4037900896395757,A,1
40365789,2023-12-28,PATSY'S ITALIAN RESTAURANT,MANHATTAN,10019,Italian,13.0,A,Violations were cited in the following area(s).,3,1,0,40.765618195284,-73.98239751366,3.9,1381.0,3.0,"italian,southern,wine_bars",0.0,9.929166666666667,11.7,8.6,40.1,40.1,0.0,15.2375,27.6125,100.0,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,12,3,4,0,-1.0,-1.0,1,0.0,1,1,1,0,Italian,italian,0.5121628904401145,A,1
40365841,2023-05-24,PARK SIDE,QUEENS,11368,Italian,37.0,,Violations were cited in the following area(s).,7,5,1,40.743725104829,-73.856238382915,4.0,1124.0,3.0,italian,1.0,15.604166666666666,21.9,9.9,0.7,0.7,0.0,10.766666666666666,21.920833333333334,32.875,11.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,5,2,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Italian,italian,0.3052448592145291,C,1
40365841,2024-03-14,PARK SIDE,QUEENS,11368,Italian,13.0,A,Violations were cited in the following area(s).,3,2,0,40.743725104829,-73.856238382915,4.0,1124.0,3.0,italian,1.0,11.633333333333333,21.2,4.0,0.0,0.0,0.0,8.004166666666666,14.808333333333332,56.208333333333336,11.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,3,3,1,0,37.0,1.0,2,-24.0,1,1,0,1,Italian,italian,0.3052448592145291,A,1
40365844,2024-06-26,LAVELLE'S ADMIRALS CLUB,QUEENS,11103,Irish,10.0,A,Violations were cited in the following area(s).,1,1,0,40.757002312956,-73.914799999814,3.9,12.0,1.0,irish_pubs,0.0,28.429166666666664,35.8,23.2,0.1,0.1,0.0,16.5625,30.9625,93.79166666666669,15.0,0.0,0.0,82431.0,2360826.0,720630.0,2024,6,2,2,0,-1.0,-1.0,1,0.0,1,1,1,0,Other,irish_pubs,0.3052448592145291,A,1
40365882,2023-07-17,NEW YORK PIZZA SUPREMA,MANHATTAN,10001,Pizza,20.0,B,Violations were cited in the following area(s).,5,1,0,40.750031951553,-73.995040989424,4.3,2856.0,2.0,pizza,1.0,25.558333333333337,31.8,20.0,0.1,0.1,0.0,8.904166666666667,17.7,29.583333333333332,25.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,7,0,3,0,-1.0,-1.0,1,0.0,1,1,1,0,Pizza,pizza,0.5121628904401145,B,1
40365882,2024-11-19,NEW YORK PIZZA SUPREMA,MANHATTAN,10001,Pizza,27.0,,Violations were cited in the following area(s).,5,3,0,40.750031951553,-73.995040989424,4.3,2856.0,2.0,pizza,1.0,10.820833333333333,14.8,5.9,0.0,0.0,0.0,6.304166666666667,17.266666666666666,60.666666666666664,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,11,1,4,0,20.0,0.0,2,7.0,0,1,0,1,Pizza,pizza,0.5121628904401145,B,1
40365904,2023-04-14,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,36.0,,Violations were cited in the following area(s).,6,4,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,22.025,29.6,13.9,0.0,0.0,0.0,11.983333333333334,22.27916666666667,67.83333333333333,15.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,4,4,2,0,-1.0,-1.0,1,0.0,0,1,1,0,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365904,2023-06-20,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,54.0,C,Violations were cited in the following area(s).,11,6,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,19.516666666666666,23.5,16.5,0.0,0.0,0.0,12.7375,24.325,99.04166666666669,9.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,6,1,2,0,36.0,1.0,2,18.0,1,1,0,1,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365904,2023-12-13,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,39.0,,Violations were cited in the following area(s).,7,4,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,3.0208333333333335,7.5,0.1,0.0,0.0,0.0,13.3,23.34583333333333,1.8333333333333333,16.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,12,2,4,0,54.0,1.0,3,-15.0,0,1,0,1,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365904,2024-04-01,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,32.0,C,Violations were cited in the following area(s).,6,3,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,8.4625,12.6,5.5,3.3,3.3,0.0,6.504166666666666,13.083333333333334,91.29166666666669,21.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,4,0,2,0,39.0,1.0,4,-7.0,1,1,0,1,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365904,2024-10-01,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,32.0,,Violations were cited in the following area(s).,5,4,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,17.554166666666667,22.2,14.6,0.0,0.0,0.0,11.716666666666669,20.845833333333335,78.33333333333333,12.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,10,1,4,0,-1.0,0.0,6,0.0,0,1,0,0,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365904,2024-12-18,MEE SUM CAFE,MANHATTAN,10013,Coffee/Tea,51.0,C,Violations were cited in the following area(s).,11,7,1,40.714860627928,-73.998199974185,3.8,85.0,1.0,"dimsum,cafes",0.0,6.2875000000000005,9.9,1.5,2.5,2.5,0.0,4.891666666666667,14.045833333333334,36.208333333333336,22.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,12,2,4,0,32.0,1.0,7,19.0,1,1,0,1,Coffee/Tea,dimsum,0.5121628904401145,C,1
40365938,2023-01-12,NANCY'S RESTAURANT,QUEENS,11001,American,65.0,,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,9,5,1,40.727412703327,-73.709620966368,4.2,148.0,2.0,newamerican,1.0,5.2749999999999995,9.8,-0.6,11.9,11.9,0.0,12.479166666666666,21.958333333333332,88.83333333333333,12.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,1,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,American,newamerican,0.3052448592145291,C,1
40365938,2023-01-17,NANCY'S RESTAURANT,QUEENS,11001,American,5.0,Z,Establishment re-opened by DOHMH.,1,1,0,40.727412703327,-73.709620966368,4.2,148.0,2.0,newamerican,1.0,2.533333333333333,7.4,-2.0,1.4,1.4,0.0,8.137500000000001,15.5375,70.45833333333333,6.0,0.0,0.0,82431.0,2360826.0,720630.0,2023,1,1,1,0,65.0,1.0,2,-60.0,1,1,0,1,American,newamerican,0.3052448592145291,A,1
40365942,2023-01-05,HOP KEE,MANHATTAN,10013,Chinese,28.0,,Violations were cited in the following area(s).,5,4,1,40.71436383248,-73.998784360399,3.7,1008.0,2.0,"seafood,cantonese",0.0,10.041666666666666,13.1,7.4,0.0,0.0,0.0,8.129166666666666,15.033333333333331,96.75,14.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,1,3,1,0,-1.0,-1.0,1,0.0,0,1,1,0,Chinese,seafood,0.5121628904401145,C,1
40365942,2023-02-28,HOP KEE,MANHATTAN,10013,Chinese,12.0,A,Violations were cited in the following area(s).,2,2,0,40.71436383248,-73.998784360399,3.7,1008.0,2.0,"seafood,cantonese",0.0,1.0041666666666669,2.2,-0.6,13.1,2.7,7.28,14.1625,25.041666666666668,81.33333333333333,20.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,2,1,1,0,28.0,1.0,2,-16.0,1,1,0,1,Chinese,seafood,0.5121628904401145,A,1
40365942,2023-08-24,HOP KEE,MANHATTAN,10013,Chinese,34.0,,Violations were cited in the following area(s).,6,5,1,40.71436383248,-73.998784360399,3.7,1008.0,2.0,"seafood,cantonese",0.0,21.34583333333333,24.5,19.5,2.2,2.2,0.0,12.266666666666666,22.391666666666666,93.5,18.0,0.0,0.0,99880.0,1645867.0,842952.0,2023,8,3,3,0,12.0,0.0,3,22.0,0,1,0,1,Chinese,seafood,0.5121628904401145,C,1
40365942,2024-05-08,HOP KEE,MANHATTAN,10013,Chinese,27.0,B,Violations were cited in the following area(s).,6,4,0,40.71436383248,-73.998784360399,3.7,1008.0,2.0,"seafood,cantonese",0.0,23.025,30.9,15.9,0.0,0.0,0.0,16.633333333333333,29.84583333333333,76.04166666666667,17.0,0.0,0.0,99880.0,1645867.0,842952.0,2024,5,2,2,0,34.0,1.0,4,-7.0,1,1,0,1,Chinese,seafood,0.5121628904401145,B,1
